E,count
5e-07,2102.0
5.454955327126429e-07,1983.0
5.951307524189014e-07,2240.0
6.492823336488494e-07,2029.0
7.083612249493756e-07,1908.0
7.7281576751348e-07,2110.0
8.431350975769916e-07,2177.0
9.198528584029764e-07,1661.0
1.003551250023558e-06,1663.0
1.0948654474720813e-06,2071.0
1.1944884210348986e-06,1538.0
1.3031761951030342e-06,1794.0
1.4217535855323297e-06,1973.0
1.5511204590521366e-06,1908.0
1.6922585622242527e-06,2131.0
1.8462389717761e-06,1855.0
2.014230222847696e-06,1888.0
2.197507176836419e-06,1924.0
2.397460696136482e-06,1852.0
2.6156081991931885e-06,1953.0
2.85360517597289e-06,2341.0
3.1132577512377804e-06,1877.0
3.3965363909664363e-06,2029.0
3.7055908559362277e-06,1977.0
4.042766515948071e-06,1843.0
4.410622148499857e-06,1939.0
4.811949356980233e-06,2158.0
5.249793755744384e-06,2128.0
5.727478082842591e-06,2111.0
6.248627415800413e-06,2259.0
6.817196681809744e-06,2100.0
7.437500671101352e-06,2107.0
8.114246781266143e-06,2223.0
8.852570741017265e-06,1719.0
9.65807558449514e-06,2052.0
1.0536874171886315e-05,2226.0
1.1495635579038429e-05,2421.0
1.254163570811596e-05,2195.0
1.368281250337327e-05,2127.0
1.4927826191069629e-05,2000.0
1.6286125000678543e-05,2044.0
1.7768016866139707e-05,2333.0
1.938474765128425e-05,2414.0
2.1148586493074912e-05,2120.0
2.307291891031861e-05,2414.0
2.5172348384439782e-05,1901.0
2.746280718319643e-05,2679.0
2.996167726836467e-05,1875.0
3.268792220494181e-05,2516.0
3.566223107290833e-05,2564.0
3.890717547367508e-05,2507.0
4.244738082271333e-05,2315.0
4.6309713228284965e-05,2879.0
5.0523483374466075e-05,2167.0
5.512066895570546e-05,2518.0
6.0136157350939714e-05,2799.0
6.560801037888436e-05,2965.0
7.157775314369226e-05,2766.0
7.80906891629851e-05,2637.0
8.519624416972012e-05,3442.0
9.294834119695576e-05,3657.0
0.00010140580979197987,3972.0
0.00011063283246526601,3654.0
0.00012069943176229786,3774.0
0.00013168200165457607,4929.0
0.00014366388728246038,5254.0
0.0001567360174494298,5859.0
0.00017099759466766964,6256.0
0.00018655684799164229,7406.0
0.00020353185435278515,8265.0
0.0002220514346283294,8963.0
0.0002422561312443746,9543.0
0.00026429927473210844,11310.0
0.00028834814733111336,11606.0
0.00031458525247017897,13233.0
0.0003432096997595235,11147.0
0.00037443871600493546,11315.0
0.00040850929371070104,9363.0
0.00044567998958156924,8346.0
0.0004862328866723266,7025.0
0.0005304757350754545,8141.0
0.0005787442873922324,7248.0
0.0006314048467108502,7623.0
0.0006888570464277605,6558.0
0.0007515368830079389,6001.0
0.0008199200246992298,5921.0
0.0008945254213101404,5512.0
0.0009759192424451538,6129.0
0.0010647191740842774,6625.0
0.0011615991061129376,6775.0
0.001267294246375215,7068.0
0.0013826067000602305,7273.0
0.0015084115567628512,8523.0
0.0016456635314125191,8651.0
0.0017954042094672845,8240.0
0.001958769951355758,8824.0
0.002137000516152656,9242.0
0.0023314484699317726,9944.0
0.00254358945019502,10363.0
0.002775033364272785,10058.0
0.0030275366066786847,11058.0
0.0033030153881344363,11364.0
0.0036035602774169033,12052.0
0.0039314520663833105,12676.0
0.004289179078571974,12709.0
0.00467945605273109,13855.0
0.0051052447445799,13646.0
0.005569776403146067,14421.0
0.006076576292248957,14726.0
0.006629490443218724,15159.0
0.0072327148418739615,14473.0
0.007890827271253353,15962.0
0.008608822051751596,16739.0
0.00939214794229719,16534.0
0.010246749490198718,16334.0
0.01117911214345793,17831.0
0.012196311467899918,18307.0
0.013306066842622765,18287.0
0.014516800041253112,17600.0
0.015837699143572567,19272.0
0.01727878826253141,19074.0
0.018851003615797068,19447.0
0.020566276519134404,18997.0
0.022437623931441487,18963.0
0.02447924723857524,18846.0
0.026706640025622244,18563.0
0.0291367056554832,19936.0
0.03178788554605864,19452.0
0.03468029911951156,17889.0
0.037835896485663524,17345.0
0.041278625018214964,17907.0
0.045034611087913214,18183.0
0.04913235833181593,16666.0
0.05360296396328479,16854.0
0.05848035476425728,15542.0
0.06380154455070589,14270.0
0.06960691506515346,14978.0
0.07594052242789932,13859.0
0.0828504314725667,12474.0
0.09038908050320038,11832.0
0.09861367924099852,10264.0
0.10758664298064438,8429.0
0.11737606625098332,7772.0
0.12805623957458925,6366.0
0.13970821324783708,5298.0
0.15242041241992083,4473.0
0.1662893081385709,3532.0
0.18142014945493354,2904.0
0.19792776214345253,2025.0
0.21593742009812833,1478.0
0.23558579601804458,1217.0
0.2570219985967911,923.0
0.2804087040868494,828.0
0.30592339082623565,704.0
0.3337596860960316,305.0
0.3641288355299186,199.0
0.3972613062268554,214.0
0.4334085357326778,93.0
0.4728448401634072,68.0
0.5158694959507257,38.0
0.5628090110076875,1.0
0.6140196025502298,38.0
0.6698899003782859,16.0
0.7308438961313448,0.0
0.7973441608999046,24.0
0.8698953556108174,0.0
0.9490480608263557,1.0
1.0354029550207475,0.0
1.129615373042577,0.0
1.232400279356503,0.0
1.3445376938055713,0.0
1.4668786110694,0.0
1.6003514587401686,0.0
1.7459691430258506,0.0
1.9048367355494462,0.0
2.078159859578314,0.0
2.267253839325412,0.0
2.4735536817552015,0.0
2.6986249666447515,0.0
2.9441757275430347,0.0
3.2120694137914483,0.0
3.504339031972306,0.0
3.8232025741028814,0.0
4.171079849657207,0.0
4.550610849151457,0.0
4.964675778651625,0.0
5.4164169172422465,0.0
5.909262463329662,0.0
6.446952550745691,0.0
7.033567632084306,0.0
7.673559444668479,0.0
8.37178479414313,0.0
9.13354241207344,0.0
9.964613167255038,0.0
10.871303935894408,0.0
11.86049546358357,0.0
12.93969458228681,0.0
14.117091178606916,0.0
15.401620345654266,0.0
16.803030190181108,0.0
18.33195580955897,0.0
