E,count
5e-07,306.0
5.454955327126429e-07,329.0
5.951307524189014e-07,279.0
6.492823336488494e-07,229.0
7.083612249493756e-07,381.0
7.7281576751348e-07,326.0
8.431350975769916e-07,286.0
9.198528584029764e-07,368.0
1.003551250023558e-06,374.0
1.0948654474720813e-06,240.0
1.1944884210348986e-06,330.0
1.3031761951030342e-06,347.0
1.4217535855323297e-06,341.0
1.5511204590521366e-06,224.0
1.6922585622242527e-06,392.0
1.8462389717761e-06,258.0
2.014230222847696e-06,145.0
2.197507176836419e-06,279.0
2.397460696136482e-06,216.0
2.6156081991931885e-06,368.0
2.85360517597289e-06,250.0
3.1132577512377804e-06,212.0
3.3965363909664363e-06,251.0
3.7055908559362277e-06,282.0
4.042766515948071e-06,236.0
4.410622148499857e-06,313.0
4.811949356980233e-06,343.0
5.249793755744384e-06,333.0
5.727478082842591e-06,198.0
6.248627415800413e-06,350.0
6.817196681809744e-06,164.0
7.437500671101352e-06,183.0
8.114246781266143e-06,350.0
8.852570741017265e-06,214.0
9.65807558449514e-06,284.0
1.0536874171886315e-05,309.0
1.1495635579038429e-05,403.0
1.254163570811596e-05,446.0
1.368281250337327e-05,317.0
1.4927826191069629e-05,205.0
1.6286125000678543e-05,378.0
1.7768016866139707e-05,542.0
1.938474765128425e-05,337.0
2.1148586493074912e-05,356.0
2.307291891031861e-05,496.0
2.5172348384439782e-05,480.0
2.746280718319643e-05,357.0
2.996167726836467e-05,605.0
3.268792220494181e-05,647.0
3.566223107290833e-05,649.0
3.890717547367508e-05,703.0
4.244738082271333e-05,615.0
4.6309713228284965e-05,768.0
5.0523483374466075e-05,681.0
5.512066895570546e-05,881.0
6.0136157350939714e-05,795.0
6.560801037888436e-05,910.0
7.157775314369226e-05,853.0
7.80906891629851e-05,928.0
8.519624416972012e-05,1081.0
9.294834119695576e-05,1008.0
0.00010140580979197987,1152.0
0.00011063283246526601,1357.0
0.00012069943176229786,1082.0
0.00013168200165457607,1213.0
0.00014366388728246038,1097.0
0.0001567360174494298,915.0
0.00017099759466766964,1318.0
0.00018655684799164229,1268.0
0.00020353185435278515,1211.0
0.0002220514346283294,993.0
0.0002422561312443746,1270.0
0.00026429927473210844,1285.0
0.00028834814733111336,1380.0
0.00031458525247017897,1747.0
0.0003432096997595235,1858.0
0.00037443871600493546,1800.0
0.00040850929371070104,1811.0
0.00044567998958156924,1780.0
0.0004862328866723266,1843.0
0.0005304757350754545,1983.0
0.0005787442873922324,1906.0
0.0006314048467108502,2182.0
0.0006888570464277605,2537.0
0.0007515368830079389,2250.0
0.0008199200246992298,2066.0
0.0008945254213101404,2290.0
