E,count
0.005569776403146067,2348.0
0.006076576292248957,2430.0
0.006629490443218724,2586.0
0.0072327148418739615,2648.0
0.007890827271253353,2870.0
0.008608822051751596,3076.0
0.00939214794229719,3313.0
0.010246749490198718,3254.0
0.01117911214345793,3544.0
0.012196311467899918,3791.0
0.013306066842622765,3911.0
0.014516800041253112,4048.0
0.015837699143572567,4351.0
0.01727878826253141,4529.0
0.018851003615797068,4814.0
0.020566276519134404,4974.0
0.022437623931441487,5155.0
0.024479247238575242,5324.0
0.026706640025622244,5649.0
0.0291367056554832,5950.0
0.03178788554605864,6324.0
0.03468029911951156,6363.0
0.037835896485663524,6559.0
0.04127862501821497,6843.0
0.045034611087913214,7113.0
0.04913235833181593,7599.0
0.05360296396328479,7876.0
0.05848035476425728,8258.0
0.06380154455070589,8859.0
0.06960691506515346,9250.0
0.07594052242789932,9946.0
0.0828504314725667,10498.0
0.09038908050320038,10388.0
0.09861367924099852,10361.0
0.10758664298064438,10467.0
0.11737606625098332,10386.0
0.12805623957458925,9670.0
0.13970821324783708,9469.0
0.15242041241992083,9164.0
0.1662893081385709,8931.0
0.18142014945493354,8515.0
0.19792776214345253,8139.0
0.21593742009812833,7735.0
0.23558579601804458,7744.0
0.2570219985967911,7430.0
0.2804087040868494,7420.0
0.30592339082623565,7485.0
0.3337596860960316,6891.0
0.3641288355299186,6402.0
0.3972613062268554,5981.0
0.4334085357326778,5592.0
0.4728448401634072,5445.0
0.5158694959507257,5076.0
0.5628090110076875,4743.0
0.6140196025502298,4583.0
0.6698899003782859,4330.0
0.7308438961313448,4176.0
0.7973441608999046,3928.0
0.8698953556108174,3694.0
0.9490480608263557,3464.0
1.0354029550207475,3342.0
1.129615373042577,3231.0
1.232400279356503,3018.0
1.3445376938055713,2780.0
1.4668786110694,2702.0
1.6003514587401686,2363.0
1.7459691430258506,2395.0
1.9048367355494462,2711.0
2.078159859578314,1519.0
2.267253839325412,1296.0
2.4735536817552015,1199.0
2.698624966644752,1025.0
2.9441757275430347,955.0
3.2120694137914483,797.0
3.504339031972306,678.0
3.8232025741028814,563.0
4.171079849657207,451.0
4.550610849151457,338.0
4.964675778651625,259.0
5.416416917242247,191.0
5.909262463329662,117.0
6.446952550745691,64.0
7.033567632084306,22.0
7.673559444668479,3.0
8.37178479414313,0.0
9.13354241207344,2.0
9.964613167255038,3.0
10.871303935894408,0.0
11.86049546358357,0.0
12.93969458228681,0.0
14.117091178606916,0.0
15.401620345654266,0.0
16.803030190181108,0.0
18.33195580955897,0.0
